date,RET
2012-01-30,0.012811000000000001
2012-01-31,0.007659999999999999
2012-02-01,-0.0006349999999999999
2012-02-02,-0.002346
2012-02-03,0.010019
2012-02-06,0.009333
2012-02-07,0.010475
2012-02-08,0.016744
2012-02-09,0.034593
2012-02-10,0.0005070000000000001
2012-02-13,0.018605
2012-02-14,0.013649000000000001
2012-02-15,-0.023142
2012-02-16,0.009122
2012-02-17,-0.00017900000000000001
2012-02-21,0.025352
2012-02-22,-0.0035159999999999996
2012-02-23,0.006529999999999999
2012-02-24,0.011658
2012-02-27,0.006412999999999999
2012-02-28,0.018354
2012-02-29,0.013130000000000001
2012-03-01,0.003742
2012-03-02,0.0013039999999999998
2012-03-05,-0.022047999999999998
2012-03-06,-0.005439
2012-03-07,0.000811
2012-03-08,0.021293
2012-03-09,0.005867
2012-03-12,0.012528000000000001
2012-03-13,0.029167000000000002
2012-03-14,0.03781
2012-03-15,-0.006818
2012-03-16,1.7e-05
2012-03-19,0.026521
2012-03-20,0.008085
2012-03-21,-0.00571
2012-03-22,-0.0052450000000000005
2012-03-23,-0.005489
2012-03-26,0.018337
2012-03-27,0.012356
2012-03-28,0.00511
2012-03-29,-0.012564
2012-03-30,-0.016906
2012-04-02,0.031824
2012-04-03,0.01728
2012-04-04,-0.007961
2012-04-05,0.015009
2012-04-09,0.004024
2012-04-10,-0.012244
2012-04-11,-0.003564
2012-04-12,-0.005477
2012-04-13,-0.028165
2012-04-16,-0.041472
2012-04-17,0.050970999999999995
2012-04-18,-0.002231
2012-04-19,-0.034356
2012-04-20,-0.024615
2012-04-23,-0.002234
2012-04-24,-0.019975
2012-04-25,0.088741
2012-04-26,-0.0037700000000000003
2012-04-27,-0.007734
2012-04-30,-0.031542
2012-05-01,-0.003168
2012-05-02,0.006614
2012-05-03,-0.007098999999999999
2012-05-04,-0.028480000000000002
2012-05-07,0.007483
2012-05-08,-0.002283
2012-05-09,0.00176
2012-05-10,0.0023539999999999998
2012-05-11,-0.006678
2012-05-14,-0.014981
2012-05-15,-0.009047
2012-05-16,-0.012825999999999999
2012-05-17,-0.029218
2012-05-18,0.00049
2012-05-21,0.05826
2012-05-22,-0.007679000000000001
2012-05-23,0.0244
2012-05-24,-0.009184000000000001
2012-05-25,-0.00536
2012-05-29,0.017749
2012-05-30,0.012057
2012-05-31,-0.002486
2012-06-01,-0.028975
2012-06-04,0.005882
2012-06-05,-0.002587
2012-06-06,0.015333000000000001
2012-06-07,0.000455
2012-06-08,0.015041999999999998
2012-06-11,-0.015767
2012-06-12,0.008736
2012-06-13,-0.006943
2012-06-14,-0.001101
2012-06-15,0.004549
2012-06-18,0.020291999999999998
2012-06-19,0.002783
2012-06-20,-0.002841
2012-06-21,-0.013779
2012-06-22,0.007669
2012-06-25,-0.019472999999999997
2012-06-26,0.002208
2012-06-27,0.004327
2012-06-28,-0.009487
2012-06-29,0.026272000000000004
2012-07-02,0.014588999999999998
2012-07-03,0.011628
2012-07-05,0.017567
2012-07-06,-0.0066560000000000005
2012-07-09,0.013219999999999999
2012-07-10,-0.009252
2012-07-11,-0.006215
2012-07-12,-0.009149
2012-07-13,0.010135
2012-07-16,0.003207
2012-07-17,4.9e-05
2012-07-18,-0.00112
2012-07-19,0.013295
2012-07-20,-0.016311000000000003
2012-07-23,-0.000778
2012-07-24,-0.0048189999999999995
2012-07-25,-0.043184
2012-07-26,-0.000156
2012-07-27,0.017882
2012-07-30,0.016867
2012-07-31,0.026436
2012-08-01,-0.0064670000000000005
2012-08-02,0.001615
2012-08-03,0.013013999999999998
2012-08-06,0.011126
2012-08-07,-0.002628
2012-08-08,-0.001698
2012-08-09,0.005679
2012-08-10,0.0015630000000000002
2012-08-13,0.01335
2012-08-14,0.0026829999999999996
2012-08-15,-0.001361
2012-08-16,0.008735
2012-08-17,0.018496000000000002
2012-08-20,0.026292000000000003
2012-08-21,-0.013663
2012-08-22,0.019523
2012-08-23,-0.009329
2012-08-24,0.000893
2012-08-27,0.018784
2012-08-28,-0.001302
2012-08-29,-0.001977
2012-08-30,-0.014252
2012-08-31,0.0020670000000000003
2012-09-04,0.014625999999999998
2012-09-05,-0.007023000000000001
2012-09-06,0.009012000000000001
2012-09-07,0.006166
2012-09-10,-0.026012999999999998
2012-09-11,-0.003244
2012-09-12,0.013927000000000002
2012-09-13,0.019693000000000002
2012-09-14,0.012153
2012-09-17,0.012297
2012-09-18,0.003042
2012-09-19,0.000271
2012-09-20,-0.004843
2012-09-21,0.001997
2012-09-24,-0.013290999999999999
2012-09-25,-0.024971
2012-09-26,-0.012412000000000001
2012-09-27,0.024263999999999997
2012-09-28,-0.020863999999999997
2012-10-01,-0.011565
2012-10-02,0.002912
2012-10-03,0.015333000000000001
2012-10-04,-0.006925
2012-10-05,-0.021311
2012-10-08,-0.022097
2012-10-09,-0.003635
2012-10-10,0.007958
2012-10-11,-0.019987
2012-10-12,0.00257
2012-10-15,0.008013
2012-10-16,0.023681999999999998
2012-10-17,-0.00797
2012-10-18,-0.018575
2012-10-19,-0.036039
2012-10-22,0.039666
2012-10-23,-0.032608
2012-10-24,0.005665
2012-10-25,-0.011822
2012-10-26,-0.009086
2012-10-31,-0.014371
2012-11-01,0.002049
2012-11-02,-0.033091
2012-11-05,0.013559
2012-11-06,-0.00303
2012-11-07,-0.038085
2012-11-08,-0.036294
2012-11-09,0.017313
2012-11-12,-0.007731999999999999
2012-11-13,0.000125
2012-11-14,-0.011085
2012-11-15,-0.020973
2012-11-16,0.003915
2012-11-19,0.072112
2012-11-20,-0.008514
2012-11-21,0.001402
2012-11-23,0.017447
2012-11-26,0.031549
2012-11-27,-0.008057
2012-11-28,-0.003147
2012-11-29,0.011013
2012-11-30,-0.006923
2012-12-03,0.0015550000000000002
2012-12-04,-0.017647
2012-12-05,-0.064346
2012-12-06,0.015687
2012-12-07,-0.025573
2012-12-10,-0.006431
2012-12-11,0.021832
2012-12-12,-0.004411
2012-12-13,-0.017273
2012-12-14,-0.037562
2012-12-17,0.017725
2012-12-18,0.029046
2012-12-19,-0.014216
2012-12-20,-0.008702
2012-12-21,-0.0046
2012-12-24,0.001614
2012-12-26,-0.013781
2012-12-27,0.004017
2012-12-28,-0.010622
2012-12-31,0.044317
2013-01-02,0.031675999999999996
2013-01-03,-0.012629999999999999
2013-01-04,-0.027847000000000004
2013-01-07,-0.005882
2013-01-08,0.002691
2013-01-09,-0.015629
2013-01-10,0.012395999999999999
2013-01-11,-0.006132
2013-01-14,-0.035651999999999996
2013-01-15,-0.03155
2013-01-16,0.041509
2013-01-17,-0.006737999999999999
2013-01-18,-0.005331
2013-01-22,0.00954
2013-01-23,0.018295
2013-01-24,-0.123549
2013-01-25,-0.023574
2013-01-28,0.022619999999999998
2013-01-29,0.018763
2013-01-30,-0.0031420000000000003
2013-01-31,-0.002933
2013-02-01,-0.004105
2013-02-04,-0.024919999999999998
2013-02-05,0.035106
2013-02-06,-0.0010789999999999999
2013-02-07,0.029562
2013-02-08,0.014438
2013-02-11,0.010421
2013-02-12,-0.025065999999999998
2013-02-13,-0.001902
2013-02-14,-0.0008990000000000001
2013-02-15,-0.013781
2013-02-19,-0.00036899999999999997
2013-02-20,-0.024218
2013-02-21,-0.006215999999999999
2013-02-22,0.010648999999999999
2013-02-25,-0.017768
2013-02-26,0.013934
2013-02-27,-0.0098
2013-02-28,-0.007131
2013-03-01,-0.024762
2013-03-04,-0.024206000000000002
2013-03-05,0.026411
2013-03-06,-0.012715
2013-03-07,0.011558
2013-03-08,0.002643
2013-03-11,0.014244999999999999
2013-03-12,-0.021559000000000002
2013-03-13,-0.00018700000000000002
2013-03-14,0.009687999999999999
2013-03-15,0.025802999999999996
2013-03-18,0.027183
2013-03-19,-0.002699
2013-03-20,-0.005303
2013-03-21,0.001438
2013-03-22,0.020277
2013-03-25,0.0036149999999999997
2013-03-26,-0.005272
2013-03-27,-0.019638
2013-03-28,-0.020837
2013-04-01,-0.031062
2013-04-02,0.0020559999999999997
2013-04-03,0.0051140000000000005
2013-04-04,-0.009884
2013-04-05,-0.010568000000000001
2013-04-08,0.007112
2013-04-09,0.001807
2013-04-10,0.020399
2013-04-11,-0.0031219999999999998
2013-04-12,-0.01043
2013-04-15,-0.02315
2013-04-16,0.01522
2013-04-17,-0.05499299999999999
2013-04-18,-0.026688
2013-04-19,-0.0038770000000000002
2013-04-22,0.020844
2013-04-23,0.018712
2013-04-24,-0.001645
2013-04-25,0.007197
2013-04-26,0.02161
2013-04-29,0.030956
2013-04-30,0.029434
2013-05-01,-0.007882
2013-05-02,0.014182
2013-05-03,0.010011
2013-05-06,0.023844999999999998
2013-05-07,-0.004454
2013-05-08,0.011298
2013-05-09,-0.008667
2013-05-10,-0.008319
2013-05-13,0.003908
2013-05-14,-0.023926
2013-05-15,-0.033817
2013-05-16,0.013356999999999999
2013-05-17,-0.0030329999999999997
2013-05-20,0.022319
2013-05-21,-0.007383
2013-05-22,0.003853
2013-05-23,0.0017809999999999998
2013-05-24,0.006808
2013-05-28,-0.008337
2013-05-29,0.007954000000000001
2013-05-30,0.0149
2013-05-31,-0.004086
2013-06-03,0.0021899999999999997
2013-06-04,-0.003128
2013-06-05,-0.009348
2013-06-06,-0.01494
2013-06-07,0.0076430000000000005
2013-06-10,-0.006611
2013-06-11,-0.002939
2013-06-12,-0.012362999999999999
2013-06-13,0.008735
2013-06-14,-0.013568
2013-06-17,0.004534000000000001
2013-06-18,-0.000532
2013-06-19,-0.020312
2013-06-20,-0.014566999999999998
2013-06-21,-0.008008
2013-06-24,-0.026505
2013-06-25,0.00022400000000000002
2013-06-26,-0.011326000000000001
2013-06-27,-0.010777
2013-06-28,0.006984000000000001
2013-07-01,0.032003
2013-07-02,0.022653
2013-07-03,0.005520000000000001
2013-07-05,-0.008032
2013-07-08,-0.005678
2013-07-09,0.017588
2013-07-10,-0.003836
2013-07-11,0.015587
2013-07-12,-0.0018210000000000001
2013-07-15,0.00218
2013-07-16,0.006445
2013-07-17,0.000267
2013-07-18,0.003365
2013-07-19,-0.015768
2013-07-22,0.0032
2013-07-23,-0.017171000000000002
2013-07-24,0.051362
2013-07-25,-0.004563
2013-07-26,0.005678
2013-07-29,0.01542
2013-07-30,0.01235
2013-07-31,-0.001743
2013-08-01,0.009162
2013-08-02,0.012841
2013-08-05,0.014939
2013-08-06,-0.008947
2013-08-07,-0.00058
2013-08-08,-0.001979
2013-08-09,-0.014230000000000001
2013-08-12,0.028408
2013-08-13,0.047522
2013-08-14,0.01824
2013-08-15,-0.001184
2013-08-16,0.008877
2013-08-19,0.01077
2013-08-20,-0.013137000000000001
2013-08-21,0.002574
2013-08-22,0.001194
2013-08-23,-0.003857
2013-08-26,0.003892
2013-08-27,-0.028589999999999997
2013-08-28,0.00472
2013-08-29,0.001638
2013-08-30,-0.009119
2013-09-03,0.0028
2013-09-04,0.020694999999999998
2013-09-05,-0.00686
2013-09-06,0.005956
2013-09-09,0.015957
2013-09-10,-0.022779
2013-09-11,-0.054444000000000006
2013-09-12,0.010648000000000001
2013-09-13,-0.01648
2013-09-16,-0.031792
2013-09-17,0.011553
2013-09-18,0.020557
2013-09-19,0.016398
2013-09-20,-0.010354
2013-09-23,0.049699
2013-09-24,-0.003139
2013-09-25,-0.015477000000000001
2013-09-26,0.00974
2013-09-27,-0.007137
2013-09-30,-0.012429
2013-10-01,0.023513
2013-10-02,0.003279
2013-10-03,-0.012562
2013-10-04,-0.000786
2013-10-07,0.009772
2013-10-08,-0.013962
2013-10-09,0.011744
2013-10-10,0.006268
2013-10-11,0.006481999999999999
2013-10-14,0.00655
2013-10-15,0.0053219999999999995
2013-10-16,0.004881
2013-10-17,0.006756999999999999
2013-10-18,0.008702
2013-10-21,0.024508000000000002
2013-10-22,-0.002867
2013-10-23,0.009796
2013-10-24,0.013238999999999999
2013-10-25,-0.01119
2013-10-28,0.007449
2013-10-29,-0.024908
2013-10-30,0.015905000000000002
2013-10-31,-0.00418
2013-11-01,-0.005111999999999999
2013-11-04,0.012922
2013-11-05,-0.00247
2013-11-06,-0.002815
2013-11-07,-0.016179
2013-11-08,0.015743
2013-11-11,-0.002905
2013-11-12,0.001853
2013-11-13,0.0012
2013-11-14,0.014455
2013-11-15,-0.006
2013-11-18,-0.012118
2013-11-19,0.0017760000000000002
2013-11-20,-0.008758
2013-11-21,0.011915
2013-11-22,-0.002564
2013-11-25,0.00758
2013-11-26,0.018444
2013-11-27,0.023547
2013-11-29,0.018518
2013-12-02,-0.008704
2013-12-03,0.027379
2013-12-04,-0.002334
2013-12-05,0.005135
2013-12-06,-0.013877
2013-12-09,0.011446
2013-12-10,-0.0015539999999999998
2013-12-11,-0.007409000000000001
2013-12-12,-0.0014609999999999998
2013-12-13,-0.0109
2013-12-16,0.005536999999999999
2013-12-17,-0.004502
2013-12-18,-0.0076040000000000005
2013-12-19,-0.011457
2013-12-20,0.008375
2013-12-23,0.038377
2013-12-24,-0.0042450000000000005
2013-12-26,-0.006640999999999999
2013-12-27,-0.006756999999999999
2013-12-30,-0.009945
2013-12-31,0.011722
2014-01-02,-0.014063999999999998
2014-01-03,-0.021966
2014-01-06,0.005453
2014-01-07,-0.007156
2014-01-08,0.006338
2014-01-09,-0.012772
2014-01-10,-0.006670999999999999
2014-01-13,0.005235
2014-01-14,0.019898
2014-01-15,0.020077
2014-01-16,-0.00558
2014-01-17,-0.024502
2014-01-21,0.015536000000000001
2014-01-22,0.004444
2014-01-23,0.008468
2014-01-24,-0.018178
2014-01-27,0.008112000000000001
2014-01-28,-0.079927
2014-01-29,-0.011352
2014-01-30,-0.0019329999999999998
2014-01-31,0.001637
2014-02-03,0.0018579999999999998
2014-02-04,0.014476
2014-02-05,0.007469
2014-02-06,0.005794
2014-02-07,0.01399
2014-02-10,0.017915
2014-02-11,0.013175999999999998
2014-02-12,-7.5e-05
2014-02-13,0.015879
2014-02-14,-0.000808
2014-02-18,0.003677
2014-02-19,-0.015788
2014-02-20,-0.011575
2014-02-21,-0.011108
2014-02-24,0.004379
2014-02-25,-0.010407
2014-02-26,-0.009022
2014-02-27,0.019948
2014-02-28,-0.00271
2014-03-03,0.002888
2014-03-04,0.006594
2014-03-05,0.0021079999999999996
2014-03-06,-0.0030239999999999998
2014-03-07,-0.000584
2014-03-10,0.0009050000000000001
2014-03-11,0.009738
2014-03-12,0.0009699999999999999
2014-03-13,-0.011106999999999999
2014-03-14,-0.011231999999999999
2014-03-17,0.003907
2014-03-18,0.008847
2014-03-19,-0.000263
2014-03-20,-0.0048189999999999995
2014-03-21,0.007887
2014-03-24,0.011859999999999999
2014-03-25,0.010757
2014-03-26,-0.009559999999999999
2014-03-27,-0.004298
2014-03-28,-0.001116
2014-03-31,-0.00022400000000000002
2014-04-01,0.009148
2014-04-02,0.001662
2014-04-03,-0.0069299999999999995
2014-04-04,-0.012936000000000001
2014-04-07,-0.015701
2014-04-08,-5.6999999999999996e-05
2014-04-09,0.013144
2014-04-10,-0.012898
2014-04-11,-0.007393
2014-04-14,0.0039840000000000006
2014-04-15,-0.007131
2014-04-16,0.002027
2014-04-17,0.011426
2014-04-21,0.011868
2014-04-22,0.0009960000000000001
2014-04-23,-0.013068999999999999
2014-04-24,0.081982
2014-04-25,0.007344
2014-04-28,0.038728
2014-04-29,-0.002963
2014-04-30,-0.003782
2014-05-01,0.002355
2014-05-02,0.00186
2014-05-05,0.014141999999999998
2014-05-06,-0.010898999999999999
2014-05-07,-0.0034990000000000004
2014-05-08,-0.001773
2014-05-09,-0.004163
2014-05-12,0.012445999999999999
2014-05-13,0.0015689999999999999
2014-05-14,0.000185
2014-05-15,-0.008504000000000001
2014-05-16,0.014758000000000002
2014-05-19,0.011849
2014-05-20,0.000198
2014-05-21,0.002646
2014-05-22,0.001583
2014-05-23,0.011295999999999999
2014-05-27,0.018726
2014-05-28,-0.002589
2014-05-29,0.018221
2014-05-30,-0.003746
2014-06-02,-0.006872
2014-06-03,0.014140999999999999
2014-06-04,0.011419
2014-06-05,0.003924
2014-06-06,-0.00275
2014-06-09,0.016000999999999998
2014-06-10,0.00587
2014-06-11,-0.004138
2014-06-12,-0.016727000000000002
2014-06-13,-0.010944
2014-06-16,0.010079000000000001
2014-06-17,-0.001301
2014-06-18,0.001086
2014-06-19,-0.003471
2014-06-20,-0.010342
2014-06-23,-0.00088
2014-06-24,-0.006055
2014-06-25,0.000886
2014-06-26,0.0059759999999999995
2014-06-27,0.011881000000000001
2014-06-30,0.010328
2014-07-01,0.0063490000000000005
2014-07-02,-0.00042800000000000005
2014-07-03,0.005884
2014-07-07,0.02061
2014-07-08,-0.00644
2014-07-09,0.00042
2014-07-10,-0.003722
2014-07-11,0.001947
2014-07-14,0.012916999999999998
2014-07-15,-0.011715999999999999
2014-07-16,-0.005665
2014-07-17,-0.017832
2014-07-18,0.014396
2014-07-21,-0.0052
2014-07-22,0.008314
2014-07-23,0.026077
2014-07-24,-0.0016460000000000001
2014-07-25,0.006606
2014-07-28,0.013812
2014-07-29,-0.006462999999999999
2014-07-30,-0.002338
2014-07-31,-0.025981
2014-08-01,0.0055439999999999994
2014-08-04,-0.0056170000000000005
2014-08-05,-0.004917
2014-08-06,-0.0016820000000000001
2014-08-07,-0.000105
2014-08-08,0.002752
2014-08-11,0.013193999999999999
2014-08-12,-0.00020800000000000001
2014-08-13,0.013233000000000002
2014-08-14,0.0026739999999999997
2014-08-15,0.004922999999999999
2014-08-18,0.012043
2014-08-19,0.013816
2014-08-20,0.000398
2014-08-21,9.9e-05
2014-08-22,0.007356999999999999
2014-08-25,0.002171
2014-08-26,-0.006411
2014-08-27,0.012301000000000001
2014-08-28,0.001175
2014-08-29,0.002445
2014-09-02,0.0078049999999999994
2014-09-03,-0.042207
2014-09-04,-0.008288
2014-09-05,0.008662999999999999
2014-09-08,-0.006163
2014-09-09,-0.0037619999999999997
2014-09-10,0.030717
2014-09-11,0.004257
2014-09-12,0.002268
2014-09-15,-0.000295
2014-09-16,-0.007576
2014-09-17,0.007139
2014-09-18,0.0020670000000000003
2014-09-19,-0.008154
2014-09-22,0.00099
2014-09-23,0.015634000000000002
2014-09-24,-0.008671
2014-09-25,-0.038133
2014-09-26,0.029427
2014-09-29,-0.006352
2014-09-30,0.006393
2014-10-01,-0.015583000000000001
2014-10-02,0.007259999999999999
2014-10-03,-0.002803
2014-10-06,0.0
2014-10-07,-0.008733
2014-10-08,0.02076
2014-10-09,0.002182
2014-10-10,-0.0028710000000000003
2014-10-13,-0.009133
2014-10-14,-0.010620000000000001
2014-10-15,-0.012253
2014-10-16,-0.013123
2014-10-17,0.014648
2014-10-20,0.021399
2014-10-21,0.027164999999999998
2014-10-22,0.005075
2014-10-23,0.017866
2014-10-24,0.00372
2014-10-27,-0.001045
2014-10-28,0.015508000000000001
2014-10-29,0.005621
2014-10-30,-0.0033539999999999998
2014-10-31,0.009534
2014-11-03,0.012962999999999999
2014-11-04,-0.007312999999999999
2014-11-05,0.0023940000000000003
2014-11-06,0.002848
2014-11-07,0.002852
2014-11-10,-0.0016510000000000001
2014-11-11,0.007994
2014-11-12,0.014129
2014-11-13,0.014112000000000001
2014-11-14,0.012055
2014-11-17,-0.0016640000000000001
2014-11-18,0.012984
2014-11-19,-0.006928
2014-11-20,0.014302
2014-11-21,0.001376
2014-11-24,0.018503
2014-11-25,-0.008641
2014-11-26,0.011904999999999999
2014-11-28,-0.000588
2014-12-01,-0.032456
2014-12-02,-0.003824
2014-12-03,0.011341
2014-12-04,-0.003795
2014-12-05,-0.004243
2014-12-08,-0.022609
2014-12-09,0.015303
2014-12-10,-0.019015
2014-12-11,-0.002948
2014-12-12,-0.016932
2014-12-15,-0.013715999999999999
2014-12-16,-0.013675
2014-12-17,0.024966
2014-12-18,0.029613
2014-12-19,-0.007723000000000001
2014-12-22,0.010378
2014-12-23,-0.003542
2014-12-24,-0.0047090000000000005
2014-12-26,0.017677000000000002
2014-12-29,-0.0007019999999999999
2014-12-30,-0.012203
2014-12-31,-0.019019
2015-01-02,-0.009512999999999999
2015-01-05,-0.028172000000000003
2015-01-06,9.4e-05
2015-01-07,0.014022
2015-01-08,0.038422000000000005
2015-01-09,0.001073
2015-01-12,-0.024641
2015-01-13,0.008879000000000001
2015-01-14,-0.003811
2015-01-15,-0.027139999999999997
2015-01-16,-0.00777
2015-01-20,0.025757
2015-01-21,0.007634
2015-01-22,0.026016
2015-01-23,0.0051600000000000005
2015-01-26,0.001062
2015-01-27,-0.035013
2015-01-28,0.05653300000000001
2015-01-29,0.031134
2015-01-30,-0.014634000000000001
2015-02-02,0.012546999999999999
2015-02-03,0.000169
2015-02-04,0.007670000000000001
2015-02-05,0.007109000000000001
2015-02-06,-0.008421
2015-02-09,0.0066430000000000005
2015-02-10,0.019211000000000002
2015-02-11,0.023438999999999998
2015-02-12,0.012652
2015-02-13,0.004903
2015-02-17,0.005902
2015-02-18,0.006923
2015-02-19,-0.002059
2015-02-20,0.008135
2015-02-23,0.027067
2015-02-24,-0.006241
2015-02-25,-0.025573
2015-02-26,0.012617
2015-02-27,-0.014990999999999999
2015-03-02,0.0049039999999999995
2015-03-03,0.002092
2015-03-04,-0.006339
2015-03-05,-0.016571000000000002
2015-03-06,0.001503
2015-03-09,0.004265
2015-03-10,-0.020686000000000003
2015-03-11,-0.018231999999999998
2015-03-12,0.018078999999999998
2015-03-13,-0.0069099999999999995
2015-03-16,0.011004
2015-03-17,0.016727000000000002
2015-03-18,0.011256
2015-03-19,-0.007589
2015-03-20,-0.01251
2015-03-23,0.010405
2015-03-24,-0.0040880000000000005
2015-03-25,-0.026126999999999997
2015-03-26,0.0069700000000000005
2015-03-27,-0.007968000000000001
2015-03-30,0.025314
2015-03-31,-0.015352000000000001
2015-04-01,-0.0014470000000000002
2015-04-02,0.008612
2015-04-06,0.016199
2015-04-07,-0.010522
2015-04-08,-0.003254
2015-04-09,0.0076430000000000005
2015-04-10,0.004267
2015-04-13,-0.001967
2015-04-14,-0.004336
2015-04-15,0.0038
2015-04-16,-0.004811
2015-04-17,-0.011255
2015-04-20,0.022846
2015-04-21,-0.005407
2015-04-22,0.013474000000000002
2015-04-23,0.008164
2015-04-24,0.004704
2015-04-27,0.018192
2015-04-28,-0.015756
2015-04-29,-0.014706
2015-04-30,-0.02713
2015-05-01,0.030364
2015-05-04,-0.001939
2015-05-05,-0.022533
2015-05-06,-0.00628
2015-05-07,0.0061600000000000005
2015-05-08,0.018841
2015-05-11,-0.010187
2015-05-12,-0.003602
2015-05-13,0.001152
2015-05-14,0.023331
2015-05-15,-0.001396
2015-05-18,0.011027
2015-05-19,-0.0009220000000000001
2015-05-20,-7.7e-05
2015-05-21,0.010226
2015-05-22,0.008753
2015-05-26,-0.022031
2015-05-27,0.018709
2015-05-28,-0.002007
2015-05-29,-0.011382999999999999
2015-06-01,0.001957
2015-06-02,-0.004405
2015-06-03,0.001231
2015-06-04,-0.005841
2015-06-05,-0.005489
2015-06-08,-0.006606999999999999
2015-06-09,-0.002973
2015-06-10,0.011458
2015-06-11,-0.00225
2015-06-12,-0.011043
2015-06-15,-0.001966
2015-06-16,0.005358
2015-06-17,-0.0023510000000000002
2015-06-18,0.004556
2015-06-19,-0.010009
2015-06-22,0.007978
2015-06-23,-0.004545
2015-06-24,0.008502
2015-06-25,-0.004762
2015-06-26,-0.005882
2015-06-29,-0.017515
2015-06-30,0.007187000000000001
2015-07-01,0.009368000000000001
2015-07-02,-0.0012640000000000001
2015-07-06,-0.0034799999999999996
2015-07-07,-0.00246
2015-07-08,-0.024822999999999998
2015-07-09,-0.020397
2015-07-10,0.026733999999999997
2015-07-13,0.019306
2015-07-14,-0.000398
2015-07-15,0.009633
2015-07-16,0.013326
2015-07-17,0.008637
2015-07-20,0.018900999999999998
2015-07-21,-0.009995
2015-07-22,-0.042294
2015-07-23,-0.000479
2015-07-24,-0.005273
2015-07-27,-0.013896
2015-07-28,0.0049689999999999995
2015-07-29,-0.0031609999999999997
2015-07-30,-0.0050409999999999995
2015-07-31,-0.008744
2015-08-03,-0.023578
2015-08-04,-0.032083999999999994
2015-08-05,0.006629
2015-08-06,0.002166
2015-08-07,0.003387
2015-08-10,0.036357
2015-08-11,-0.052038
2015-08-12,0.01542
2015-08-13,-0.000781
2015-08-14,0.007034
2015-08-17,0.010348
2015-08-18,-0.005633
2015-08-19,-0.012790000000000001
2015-08-20,-0.02052
2015-08-21,-0.061163
2015-08-24,-0.024962
2015-08-25,0.006012
2015-08-26,0.057354999999999996
2015-08-27,0.029447000000000004
2015-08-28,0.0032770000000000004
2015-08-31,-0.004678
2015-09-01,-0.044697
2015-09-02,0.042889
2015-09-03,-0.017536000000000003
2015-09-04,-0.009967
2015-09-08,0.027821
2015-09-09,-0.019232
2015-09-10,0.02197
2015-09-11,0.014569
2015-09-14,0.009631
2015-09-15,0.008412000000000001
2015-09-16,0.001118
2015-09-17,-0.02139
2015-09-18,-0.0041259999999999995
2015-09-21,0.015512999999999999
2015-09-22,-0.01571
2015-09-23,0.008112999999999999
2015-09-24,0.005947999999999999
2015-09-25,-0.002522
2015-09-28,-0.019788999999999998
2015-09-29,-0.030061
2015-09-30,0.01137
2015-10-01,-0.006528
2015-10-02,0.007301
2015-10-05,0.003624
2015-10-06,0.004784
2015-10-07,-0.004761
2015-10-08,-0.011554
2015-10-09,0.023927
2015-10-12,-0.004638000000000001
2015-10-13,0.001703
2015-10-14,-0.014134
2015-10-15,0.014971
2015-10-16,-0.007331
2015-10-19,0.006214
2015-10-20,0.018258
2015-10-21,-8.8e-05
2015-10-22,0.015295
2015-10-23,0.030996
2015-10-26,-0.031911
2015-10-27,-0.006332
2015-10-28,0.041205
2015-10-29,0.010564
2015-10-30,-0.008546
2015-11-02,0.014059
2015-11-03,0.011470999999999999
2015-11-04,-0.00465
2015-11-05,-0.0045899999999999995
2015-11-06,0.001158
2015-11-09,-0.0040479999999999995
2015-11-10,-0.031517
2015-11-11,-0.005652
2015-11-12,-0.0033590000000000004
2015-11-13,-0.029207999999999998
2015-11-16,0.016334
2015-11-17,-0.004248
2015-11-18,0.031665
2015-11-19,0.012704
2015-11-20,0.004378
2015-11-23,-0.012991999999999998
2015-11-24,0.009597
2015-11-25,-0.00715
2015-11-27,-0.001864
2015-11-30,0.004159
2015-12-01,-0.008115
2015-12-02,-0.009034
2015-12-03,-0.009288
2015-12-04,0.033247000000000006
2015-12-07,-0.006301
2015-12-08,-0.00042300000000000004
2015-12-09,-0.022076
2015-12-10,0.004757
2015-12-11,-0.025738
2015-12-14,-0.006185
2015-12-15,-0.017692
2015-12-16,0.007693000000000001
2015-12-17,-0.021196
2015-12-18,-0.027069
2015-12-21,0.012261
2015-12-22,-0.000932
2015-12-23,0.01287
2015-12-24,-0.00534
2015-12-28,-0.011201000000000001
2015-12-29,0.017974
2015-12-30,-0.013059000000000001
2015-12-31,-0.019195
2016-01-04,0.0008550000000000001
2016-01-05,-0.025059
2016-01-06,-0.01957
2016-01-07,-0.042205
2016-01-08,0.005288
2016-01-11,0.016191999999999998
2016-01-12,0.014513
2016-01-13,-0.025710000000000004
2016-01-14,0.021871
2016-01-15,-0.024015
2016-01-19,-0.004839
2016-01-20,0.0013449999999999998
2016-01-21,-0.005062
2016-01-22,0.053167
2016-01-25,-0.019523
2016-01-26,0.005531
2016-01-27,-0.065707
2016-01-28,0.0071719999999999996
2016-01-29,0.034541
2016-02-01,-0.009349
2016-02-02,-0.020222
2016-02-03,0.019791999999999997
2016-02-04,0.007992
2016-02-05,-0.026708
2016-02-08,0.01053
2016-02-09,-0.00021099999999999998
2016-02-10,-0.00758
2016-02-11,-0.006046
2016-02-12,0.003095
2016-02-16,0.028194999999999998
2016-02-17,0.015315
2016-02-18,-0.018956
2016-02-19,-0.002285
2016-02-22,0.008745999999999999
2016-02-23,-0.022605
